0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /js/16.m.e28ea54f.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAt"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /js/296.m.e8ccce67.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAu"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/components/show?component=gpi2 HTTP/1.1" 200 173 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAw"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/navigation/component?component=gpi2 HTTP/1.1" 200 610 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAv"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/project_pull_requests/list?project=gpi2 HTTP/1.1" 200 19 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAy"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/project_branches/list?project=gpi2 HTTP/1.1" 200 72 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAx"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /js/278.m.4e583b8a.chunk.js HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAz"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/ce/analysis_status?component=gpi2 HTTP/1.1" 200 94 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA1"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/user_tokens/search?login=admin HTTP/1.1" 200 33 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA2"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/project_links/search?projectKey=gpi2 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA3"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:12 +0200] "GET /api/ce/component?component=gpi2 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA0"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:15 +0200] "GET /api/ce/component?component=gpi2 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA4"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:18 +0200] "GET /api/ce/component?component=gpi2 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA5"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:21 +0200] "GET /api/ce/component?component=gpi2 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA6"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:11:24 +0200] "GET /api/ce/component?component=gpi2 HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=gpi2" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAA7"
